name,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage_km_per_ltr,engine,max_power_bhp,seats,brand,car_age,brand_category,km_per_year,price_per_km,power_to_engine_ratio
BMW X4 M Sport X xDrive20d,5800000,7500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW,5,Non-Luxury,1500.0,773.3333333333334,0.09523809523809523
Skoda Superb LK 1.8 TSI AT,1864999,50000.0,Petrol,Dealer,Automatic,First Owner,14.67,1798.0,177.46,5.0,Skoda,6,Non-Luxury,8333.333333333334,37.29998,0.09869855394883204
Mercedes-Benz E-Class E250 Edition E,2700000,35000.0,Diesel,Dealer,Automatic,First Owner,15.0,2143.0,204.0,5.0,Mercedes-Benz,8,Luxury,4375.0,77.14285714285714,0.09519365375641624
MG Hector Sharp AT BSIV,1750000,19000.0,Petrol,Dealer,Automatic,First Owner,13.96,1451.0,141.0,5.0,MG,5,Non-Luxury,3800.0,92.10526315789474,0.09717436250861475
Honda City i-VTEC CVT VX,795000,41000.0,Petrol,Dealer,Automatic,First Owner,18.0,1497.0,117.6,5.0,Honda,7,Non-Luxury,5857.142857142857,19.390243902439025,0.0785571142284569
Toyota Corolla Altis 1.8 G CVT,625000,39000.0,Petrol,Dealer,Automatic,First Owner,14.28,1798.0,138.03,5.0,Toyota,11,Non-Luxury,3545.4545454545455,16.025641025641026,0.0767686318131257
Volvo XC40 D4 R-Design,3400000,22000.0,Diesel,Dealer,Automatic,First Owner,18.0,1969.0,190.0,5.0,Volvo,6,Luxury,3666.6666666666665,154.54545454545453,0.09649568308786186
Audi Q7 35 TDI Quattro Premium,2650000,53000.0,Diesel,Dealer,Automatic,First Owner,12.07,2967.0,241.4,7.0,Audi,9,Luxury,5888.888888888889,50.0,0.08136164475901585
Maruti Ciaz ZDi,535000,40000.0,Diesel,Dealer,Manual,First Owner,26.21,1248.0,88.5,5.0,Maruti,9,Non-Luxury,4444.444444444444,13.375,0.07091346153846154
Mercedes-Benz S-Class S 350 CDI,5850000,47000.0,Diesel,Dealer,Automatic,First Owner,13.5,2987.0,282.0,5.0,Mercedes-Benz,7,Luxury,6714.285714285715,124.46808510638297,0.09440910612654838
BMW 5 Series 523i,975000,72200.0,Petrol,Dealer,Automatic,Second Owner,10.8,2497.0,150.0,5.0,BMW,14,Non-Luxury,5157.142857142857,13.504155124653739,0.060072086503804564
Hyundai Elantra S,805000,49900.0,Petrol,Dealer,Manual,First Owner,16.3,1797.0,147.5,5.0,Hyundai,8,Non-Luxury,6237.5,16.132264529058116,0.08208124652198108
Jaguar XE 2016-2019 2.0L Diesel Prestige,2625000,9000.0,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0,Jaguar,7,Luxury,1285.7142857142858,291.6666666666667,0.08854427213606804
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,811000,11000.0,Petrol,Dealer,Manual,First Owner,17.0,1198.0,108.5,5.0,Tata,6,Non-Luxury,1833.3333333333333,73.72727272727273,0.09056761268781302
Volkswagen Vento Petrol Highline,375000,49000.0,Petrol,Individual,Manual,First Owner,15.04,1598.0,103.6,5.0,Volkswagen,13,Non-Luxury,3769.230769230769,7.653061224489796,0.06483103879849812
Hyundai Elantra SX,550000,95000.0,Petrol,Individual,Manual,First Owner,16.3,1797.0,147.5,5.0,Hyundai,12,Non-Luxury,7916.666666666667,5.7894736842105265,0.08208124652198108
Skoda Rapid 1.6 MPI AT Elegance,645000,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0,Skoda,8,Non-Luxury,1375.0,58.63636363636363,0.06476846057571965
Mercedes-Benz CLA 200 CGI Sport,2550000,18000.0,Petrol,Dealer,Automatic,First Owner,15.04,1991.0,183.0,5.0,Mercedes-Benz,6,Luxury,3000.0,141.66666666666666,0.09191361125062783
Maruti Ertiga ZXI,599000,46100.0,Petrol,Dealer,Manual,First Owner,16.02,1373.0,93.7,7.0,Maruti,10,Non-Luxury,4610.0,12.99349240780911,0.06824471959213402
Mercedes-Benz New C-Class C 200 AVANTGARDE,2700000,16000.0,Petrol,Dealer,Automatic,First Owner,14.74,1991.0,181.04,5.0,Mercedes-Benz,7,Luxury,2285.714285714286,168.75,0.09092918131592165
Honda City V AT,875000,18000.0,Petrol,Dealer,Automatic,First Owner,15.6,1497.0,116.3,5.0,Honda,7,Non-Luxury,2571.4285714285716,48.611111111111114,0.07768871075484302
Toyota Glanza V CVT,894999,9654.0,Petrol,Dealer,Automatic,First Owner,19.56,1197.0,81.8,5.0,Toyota,5,Non-Luxury,1930.8,92.70758234928527,0.0683375104427736
Maruti Alto K10 VXI,175000,11000.0,Petrol,Dealer,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,13,Non-Luxury,846.1538461538462,15.909090909090908,0.06718436873747495
Maruti Swift VXI,340000,24300.0,Petrol,Dealer,Manual,First Owner,21.21,1197.0,81.8,5.0,Maruti,12,Non-Luxury,2025.0,13.991769547325102,0.0683375104427736
Toyota Innova Crysta 2.8 ZX AT BSIV,1525000,42163.0,Diesel,Dealer,Automatic,Second Owner,11.36,2755.0,171.5,7.0,Toyota,8,Non-Luxury,5270.375,36.16915304888172,0.062250453720508164
Tata Nexon 1.5 Revotorq XZA Plus DualTone,1025000,8000.0,Diesel,Dealer,Automatic,First Owner,21.5,1497.0,108.5,5.0,Tata,6,Non-Luxury,1333.3333333333333,128.125,0.07247828991315965
BMW 3 Series 320d Luxury Line,2150000,30000.0,Diesel,Dealer,Automatic,First Owner,22.69,1995.0,190.0,5.0,BMW,8,Non-Luxury,3750.0,71.66666666666667,0.09523809523809523
Toyota Camry 2.5 Hybrid,1900000,41000.0,Petrol,Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0,Toyota,8,Non-Luxury,5125.0,46.34146341463415,0.0632317562149158
BMW 5 Series 520d Luxury Line,2900000,12000.0,Diesel,Dealer,Automatic,First Owner,18.12,1995.0,190.0,5.0,BMW,8,Non-Luxury,1500.0,241.66666666666666,0.09523809523809523
Toyota Camry W4 (AT),450000,71000.0,Petrol,Dealer,Automatic,First Owner,12.1,2362.0,164.7,5.0,Toyota,15,Non-Luxury,4733.333333333333,6.338028169014085,0.06972904318374258
Maruti Ertiga BSIV ZXI Plus,850000,20000.0,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,7.0,Maruti,8,Non-Luxury,2500.0,42.5,0.0663510560815732
Volvo XC90 T8 Excellence BSIV,10000000,30000.0,Petrol,Individual,Automatic,First Owner,42.0,1969.0,400.0,4.0,Volvo,7,Luxury,4285.714285714285,333.3333333333333,0.2031488065007618
Volkswagen Vento Diesel Highline,300000,100000.0,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,Volkswagen,13,Non-Luxury,7692.307692307692,3.0,0.06483103879849812
Ford Figo Aspire 1.2 Ti-VCT Trend,575000,9500.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,Ford,6,Non-Luxury,1583.3333333333333,60.526315789473685,0.0725752508361204
Ford Figo Diesel LXI,160000,120000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,Ford,13,Non-Luxury,9230.76923076923,1.3333333333333333,0.04860614724803431
Maruti Swift VXI Optional,515000,36600.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,9,Non-Luxury,4066.6666666666665,14.07103825136612,0.0683375104427736
Maruti Wagon R AMT VXI,390000,50000.0,Petrol,Individual,Automatic,Second Owner,20.51,998.0,67.0,5.0,Maruti,9,Non-Luxury,5555.555555555556,7.8,0.06713426853707415
Hyundai i20 Magna 1.2,550000,14000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5.0,Hyundai,8,Non-Luxury,1750.0,39.285714285714285,0.06836257309941521
Maruti 800 Std,40000,40000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti,25,Non-Luxury,1600.0,1.0,0.04648241206030151
Maruti Ritz VDi,220000,120000.0,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,Maruti,14,Non-Luxury,8571.42857142857,1.8333333333333333,0.059214743589743594
Hyundai Grand i10 Magna,425000,70000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,Hyundai,9,Non-Luxury,7777.777777777777,6.071428571428571,0.06850459482038429
Volkswagen Ameo 1.0 MPI Trendline,480000,13000.0,Petrol,Individual,Manual,First Owner,19.44,999.0,75.0,5.0,Volkswagen,5,Non-Luxury,2600.0,36.92307692307692,0.07507507507507508
Hyundai Grand i10 Sportz,400000,60000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,82.0,5.0,Hyundai,10,Non-Luxury,6000.0,6.666666666666667,0.06850459482038429
Maruti Swift Dzire VXI,487000,35000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,Maruti,10,Non-Luxury,3500.0,13.914285714285715,0.07167919799498747
Hyundai Xcent 1.2 Kappa S,386000,44000.0,Petrol,Individual,Manual,Second Owner,19.1,1197.0,82.0,5.0,Hyundai,8,Non-Luxury,5500.0,8.772727272727273,0.06850459482038429
Honda City 1.5 EXI,100000,120000.0,Petrol,Individual,Manual,Second Owner,13.0,1493.0,100.0,5.0,Honda,19,Non-Luxury,6315.789473684211,0.8333333333333334,0.06697923643670463
Toyota Corolla Altis Diesel D4DG,300000,60000.0,Diesel,Individual,Manual,First Owner,21.43,1364.0,87.2,5.0,Toyota,14,Non-Luxury,4285.714285714285,5.0,0.06392961876832845
Daewoo Matiz SD,100000,60000.0,Petrol,Individual,Manual,First Owner,18.5,796.0,53.0,5.0,Daewoo,24,Non-Luxury,2500.0,1.6666666666666667,0.06658291457286432
Toyota Fortuner 4x2 Manual,1750000,30000.0,Diesel,Individual,Manual,Second Owner,13.0,2982.0,168.5,7.0,Toyota,10,Non-Luxury,3000.0,58.333333333333336,0.05650570087189805
Mahindra KUV 100 mFALCON G80 K8,450000,15000.0,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,6.0,Mahindra,8,Non-Luxury,1875.0,30.0,0.06844741235392321
Tata Zest Quadrajet 1.3 75PS XM,490000,90000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,Tata,7,Non-Luxury,12857.142857142857,5.444444444444445,0.05929487179487179
Honda City 1.5 S MT,345000,47000.0,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,5.0,Honda,15,Non-Luxury,3133.3333333333335,7.340425531914893,0.0788243152972612
Maruti Zen LXI,85000,90000.0,Petrol,Individual,Manual,First Owner,17.3,993.0,60.0,5.0,Maruti,19,Non-Luxury,4736.8421052631575,0.9444444444444444,0.06042296072507553
Maruti Wagon R VXI BS IV with ABS,215000,120600.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti,14,Non-Luxury,8614.285714285714,1.7827529021558872,0.06723446893787574
Hyundai Verna Transform SX VTVT,320000,100000.0,Petrol,Individual,Manual,Third Owner,16.2,1599.0,103.2,5.0,Hyundai,14,Non-Luxury,7142.857142857143,3.2,0.06454033771106941
Maruti Swift Dzire VXI,459999,60000.0,Petrol,Individual,Manual,Second Owner,20.85,1197.0,83.14,5.0,Maruti,8,Non-Luxury,7500.0,7.66665,0.06945697577276524
Hyundai Getz GLS,65000,86000.0,Petrol,Individual,Manual,First Owner,15.3,1341.0,83.0,5.0,Hyundai,19,Non-Luxury,4526.315789473684,0.7558139534883721,0.061894108873974646
Hyundai Elite i20 Sportz Plus BSIV,720000,5000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,Hyundai,4,Non-Luxury,1250.0,144.0,0.0683876357560568
Maruti Ciaz 1.3 Alpha,800000,37000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,7,Non-Luxury,5285.714285714285,21.62162162162162,0.07091346153846154
Tata Tigor 1.2 Revotron XZ,520000,14000.0,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,Tata,5,Non-Luxury,2800.0,37.142857142857146,0.07005838198498748
Maruti Ertiga VDI,580000,70000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti,9,Non-Luxury,7777.777777777777,8.285714285714286,0.07112179487179487
Toyota Etios GD,235000,120000.0,Diesel,Individual,Manual,First Owner,20.0,2494.0,102.0,7.0,Toyota,12,Non-Luxury,10000.0,1.9583333333333333,0.0408981555733761
Honda City i VTEC S,600000,50000.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0,Honda,9,Non-Luxury,5555.555555555556,12.0,0.0783567134268537
Honda Brio S MT,290000,60000.0,Petrol,Individual,Manual,Second Owner,19.4,1198.0,86.8,5.0,Honda,10,Non-Luxury,6000.0,4.833333333333333,0.07245409015025041
Maruti Wagon R LXI CNG,360000,50000.0,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,5.0,Maruti,8,Non-Luxury,6250.0,7.2,0.05827655310621242
Maruti Swift Dzire VXI,550000,50000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,Maruti,7,Non-Luxury,7142.857142857143,11.0,0.06945697577276524
Hyundai i20 Sportz 1.2,375000,70000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,Hyundai,11,Non-Luxury,6363.636363636364,5.357142857142857,0.06921470342522974
Maruti Omni E 8 Str STD,40000,90000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.83,5.0,Maruti,21,Non-Luxury,4285.714285714285,0.4444444444444444,0.06836257309941521
Maruti Wagon R AMT VXI,420000,35000.0,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,Maruti,6,Non-Luxury,5833.333333333333,12.0,0.06713426853707415
Maruti Swift Dzire VXI 1.2,550000,20000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,Maruti,7,Non-Luxury,2857.1428571428573,27.5,0.0683375104427736
Maruti Alto 800 LXI,270000,20000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,Maruti,6,Non-Luxury,3333.3333333333335,13.5,0.059422110552763814
Maruti Swift Dzire AMT VXI BS IV,700000,7800.0,Petrol,Individual,Automatic,First Owner,22.0,1197.0,81.8,5.0,Maruti,6,Non-Luxury,1300.0,89.74358974358974,0.0683375104427736
Maruti Swift VXI Optional,500000,20000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,7,Non-Luxury,2857.1428571428573,25.0,0.0683375104427736
Tata Hexa XE,1250000,15000.0,Diesel,Individual,Manual,First Owner,17.6,2179.0,147.94,7.0,Tata,5,Non-Luxury,3000.0,83.33333333333333,0.06789352914180817
Hyundai i20 Magna,320000,31377.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,5.0,Hyundai,11,Non-Luxury,2852.4545454545455,10.198553080281735,0.06921470342522974
Maruti Swift Dzire VDI,700000,50000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,6,Non-Luxury,8333.333333333334,14.0,0.05931089743589743
Maruti Wagon R VXI BS IV,290000,60000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,9,Non-Luxury,6666.666666666667,4.833333333333333,0.06717434869739479
Toyota Corolla Altis 1.8 VL AT,550000,100000.0,Petrol,Individual,Automatic,First Owner,14.53,1794.0,138.1,5.0,Toyota,12,Non-Luxury,8333.333333333334,5.5,0.0769788182831661
Honda Brio S MT,265000,60000.0,Petrol,Individual,Manual,First Owner,19.4,1198.0,86.8,5.0,Honda,12,Non-Luxury,5000.0,4.416666666666667,0.07245409015025041
Maruti Baleno Alpha Automatic,830000,5000.0,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0,Maruti,6,Non-Luxury,833.3333333333334,166.0,0.06942355889724311
Tata Safari Storme EX,800000,60000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,Tata,7,Non-Luxury,8571.42857142857,13.333333333333334,0.06789352914180817
Maruti Alto LXi,160000,25000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,13,Non-Luxury,1923.076923076923,6.4,0.05816582914572864
Renault KWID RXT,335000,30000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,6,Non-Luxury,5000.0,11.166666666666666,0.06670838548185232
Datsun GO T BSIV,329000,80000.0,Petrol,Individual,Manual,Second Owner,20.63,1198.0,67.0,5.0,Datsun,7,Non-Luxury,11428.57142857143,4.1125,0.055926544240400666
Maruti Vitara Brezza VDi Option,775000,75000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,7,Non-Luxury,10714.285714285714,10.333333333333334,0.07091346153846154
Hyundai Xcent 1.2 VTVT SX,524000,32000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,Hyundai,4,Non-Luxury,8000.0,16.375,0.0683876357560568
Maruti Alto 800 LXI,245000,40000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti,9,Non-Luxury,4444.444444444444,6.125,0.059422110552763814
Hyundai i20 1.2 Sportz,275000,93000.0,Petrol,Individual,Manual,Second Owner,17.0,1197.0,80.0,5.0,Hyundai,12,Non-Luxury,7750.0,2.956989247311828,0.06683375104427736
Tata Zest Revotron 1.2 XT,520000,60000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata,6,Non-Luxury,10000.0,8.666666666666666,0.07435037720033529
Maruti Swift 1.3 VXi,130000,120000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.83,5.0,Maruti,16,Non-Luxury,7500.0,1.0833333333333333,0.06836257309941521
Nissan Sunny XL,550000,37000.0,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,5.0,Nissan,10,Non-Luxury,3700.0,14.864864864864865,0.06522029372496663
Ford EcoSport 1.5 Petrol Titanium Plus BSIV,910000,15000.0,Petrol,Individual,Manual,First Owner,17.0,1497.0,121.36,5.0,Ford,6,Non-Luxury,2500.0,60.666666666666664,0.08106880427521711
Nissan Micra Active XV S,300000,80000.0,Petrol,Individual,Manual,First Owner,19.49,1198.0,67.04,5.0,Nissan,9,Non-Luxury,8888.888888888889,3.75,0.05595993322203673
Maruti Wagon R LXI Optional,350000,140000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,8,Non-Luxury,17500.0,2.5,0.06717434869739479
Mahindra Ssangyong Rexton RX5,900000,70000.0,Diesel,Individual,Manual,First Owner,12.83,2696.0,162.0,7.0,Mahindra,11,Non-Luxury,6363.636363636364,12.857142857142858,0.06008902077151335
Mahindra Quanto C8,300000,120000.0,Diesel,Individual,Manual,Second Owner,17.21,1493.0,100.0,7.0,Mahindra,11,Non-Luxury,10909.09090909091,2.5,0.06697923643670463
Maruti Ritz LDi,250000,110000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,Maruti,14,Non-Luxury,7857.142857142857,2.272727272727273,0.059214743589743594
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,1100000,37000.0,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,Hyundai,7,Non-Luxury,5285.714285714285,29.72972972972973,0.0797724399494311
Renault KWID RXT,270000,44000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,8,Non-Luxury,5500.0,6.136363636363637,0.06670838548185232
Maruti Ertiga VDI,640000,80000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti,9,Non-Luxury,8888.888888888889,8.0,0.07112179487179487
Mahindra XUV500 W4,650000,125000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,9,Non-Luxury,13888.888888888889,5.2,0.06424965580541533
Maruti Eeco 5 Seater AC BSIV,409999,13500.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,Maruti,7,Non-Luxury,1928.5714285714287,30.370296296296296,0.061036789297658864
Hyundai Santro Xing GLS,165000,75000.0,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0,Hyundai,13,Non-Luxury,5769.2307692307695,2.2,0.057182320441988954
Hyundai Accent GLE,80000,120000.0,Petrol,Individual,Manual,Second Owner,13.2,1495.0,94.0,5.0,Hyundai,17,Non-Luxury,7058.823529411765,0.6666666666666666,0.06287625418060201
Mahindra XUV500 W8 2WD,535000,120000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,12,Non-Luxury,10000.0,4.458333333333333,0.06424965580541533
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,700000,70000.0,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.57,7.0,Toyota,11,Non-Luxury,6363.636363636364,10.0,0.04032477947072975
Maruti Swift Dzire VDI,550000,70000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,11,Non-Luxury,6363.636363636364,7.857142857142857,0.05929487179487179
Honda Amaze S CVT Petrol BSIV,680000,15000.0,Petrol,Individual,Automatic,First Owner,19.0,1199.0,88.76,5.0,Honda,5,Non-Luxury,3000.0,45.333333333333336,0.07402835696413679
Hyundai i10 Sportz 1.2,200000,53000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai,15,Non-Luxury,3533.3333333333335,3.7735849056603774,0.06591478696741855
Maruti Swift Dzire VDI,500000,120000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,Maruti,10,Non-Luxury,12000.0,4.166666666666667,0.05929487179487179
Maruti Ertiga SHVS ZDI Plus,1000000,70000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,Maruti,8,Non-Luxury,8750.0,14.285714285714286,0.07091346153846154
Hyundai Getz 1.3 GVS,110000,120000.0,Petrol,Individual,Manual,Second Owner,14.2,1341.0,82.9,5.0,Hyundai,16,Non-Luxury,7500.0,0.9166666666666666,0.06181953765846384
Hyundai i20 1.2 Magna,320000,100000.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,80.0,5.0,Hyundai,12,Non-Luxury,8333.333333333334,3.2,0.06683375104427736
Tata Indica DLS,75000,110000.0,Diesel,Individual,Manual,Second Owner,20.0,1396.0,88.73,5.0,Tata,19,Non-Luxury,5789.473684210527,0.6818181818181818,0.06356017191977077
Maruti Swift LXI Optional-O,350000,100000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,83.11,5.0,Maruti,9,Non-Luxury,11111.111111111111,3.5,0.06943191311612364
Tata Indica Vista TDI LS,170000,162500.0,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5.0,Tata,11,Non-Luxury,14772.727272727272,1.0461538461538462,0.0498220640569395
Hyundai i20 2015-2017 Asta 1.4 CRDi,800000,39000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,7,Non-Luxury,5571.428571428572,20.512820512820515,0.06356017191977077
Maruti Ignis 1.3 Alpha,500000,75000.0,Diesel,Individual,Manual,First Owner,26.8,1248.0,74.0,5.0,Maruti,7,Non-Luxury,10714.285714285714,6.666666666666667,0.05929487179487179
Tata Hexa XTA,1380000,50000.0,Diesel,Individual,Automatic,First Owner,17.6,2179.0,153.86,7.0,Tata,7,Non-Luxury,7142.857142857143,27.6,0.07061037173015146
Mahindra Marazzo M6 8Str,1300000,40000.0,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,8.0,Mahindra,5,Non-Luxury,8000.0,32.5,0.08082832331329326
Hyundai Verna 1.6 CRDI,530000,92500.0,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.3,5.0,Hyundai,11,Non-Luxury,8409.09090909091,5.72972972972973,0.07983565107458912
Maruti Swift Dzire VDI,360000,158000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,12,Non-Luxury,13166.666666666666,2.278481012658228,0.05929487179487179
Maruti Swift Dzire LDi,310000,120000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,12,Non-Luxury,10000.0,2.5833333333333335,0.059214743589743594
Honda City i DTEC V,725000,50000.0,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5.0,Honda,9,Non-Luxury,5555.555555555556,14.5,0.06582109479305741
Maruti Swift Dzire ZDi,340000,110000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,12,Non-Luxury,9166.666666666666,3.090909090909091,0.059214743589743594
Hyundai Xcent 1.2 CRDi E,550000,2000.0,Diesel,Individual,Manual,Second Owner,25.4,1186.0,73.97,5.0,Hyundai,7,Non-Luxury,285.7142857142857,275.0,0.062369308600337264
Toyota Fortuner 3.0 Diesel,1150000,181000.0,Diesel,Individual,Manual,Second Owner,11.5,2982.0,171.0,7.0,Toyota,13,Non-Luxury,13923.076923076924,6.3535911602209945,0.05734406438631791
Tata Tiago 1.05 Revotorq XZ,380000,70000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,Tata,8,Non-Luxury,8750.0,5.428571428571429,0.0659025787965616
Nissan Sunny XL AT Special Edition,350000,90000.0,Petrol,Individual,Automatic,Second Owner,17.97,1498.0,99.6,5.0,Nissan,11,Non-Luxury,8181.818181818182,3.888888888888889,0.0664886515353805
